"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,52.2,52.2,47.8,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Mit 52,2 Prozent Ja hat sich Ottenbach für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants d'Ottenbach, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 52,2 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Ottenbach: i cittadini hanno approvato il testo con il 52,2 percento dei voti."
12,57.8,57.8,42.2,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Mit 57,8 Prozent Ja hat sich Rifferswil für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Rifferswil, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 57,8 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Rifferswil: i cittadini hanno approvato il testo con il 57,8 percento dei voti."
13,49,49,51,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","51 Prozent Stimmbürgerinnen und Stimmbürger von Stallikon haben Nein gesagt zur ""Lex Netflix"".","Stallikon s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 51 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Stallikon si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 51 percento dei voti."
14,50,0,0,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
21,35.9,35.9,64.1,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","In Adlikon hat die ""Lex Netflix"" keine Mehrheit gefunden: 64,1 Prozent haben es abgelehnt.","La commune d'Adlikon a rejeté par 64,1 pour cent des voix la nouvelle loi sur le cinéma.","A Adlikon i cittadini hanno respinto, con il 64,1 percento dei voti, la legge sul cinema."
22,43.9,43.9,56.1,"Benken ZH","Benken (ZH)","Benken ZH","Nein zur Änderung des Filmgesetzes in Benken ZH. Die Gemeinde hat die Vorlage mit 56,1 Prozent Nein-Stimmen verworfen.","Benken (ZH) a refusé par 56,1 pour cent des voix la modification de la loi sur le cinéma.","Nel comune di Benken ZH la legge sul cinema è stata respinta con il 56,1 percento dei voti."
23,39.8,39.8,60.2,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Die Änderung des Filmgesetzes ist in Berg am Irchel mit 60,2 Prozent abgelehnt worden.","Non à la modification de la loi sur le cinéma à Berg am Irchel: la commune a rejeté avec 60,2 pour cent des voix la ""Lex Netflix"" soumise aux urnes ce dimanche.","Da Berg am Irchel è arrivato un ""no"" alle urne per la legge sul cinema. I cittadini hanno bocciato il testo con il 60,2 percento dei voti."
24,46.4,46.4,53.6,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","In Buch am Irchel hat die ""Lex Netflix"" keine Mehrheit gefunden: 53,6 Prozent haben es abgelehnt.","La commune de Buch am Irchel a rejeté par 53,6 pour cent des voix la nouvelle loi sur le cinéma.","A Buch am Irchel i cittadini hanno respinto, con il 53,6 percento dei voti, la legge sul cinema."
25,56.6,56.6,43.4,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Ja zur Änderung des Filmgesetzes: Dachsen hat die Vorlage mit 56,6 Prozent der Stimmen angenommen.","Les citoyens de Dachsen disent oui à la modification de la loi sur le cinéma avec 56,6 pour cent des voix.","A Dachsen i cittadini hanno accolto, con il 56,6 percento dei voti, la legge sul cinema."
26,46.3,46.3,53.7,"Dorf ZH","Dorf (ZH)","Dorf ZH","Mit 138 Nein- zu 119 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Dorf die Änderung des Filmgesetzes abgelehnt. Das entspricht 53,7 Prozent.","A Dorf, c'est non à 53,7 pour cent à la nouvelle loi sur le cinéma.","Con il 53,7 percento di ""no"", i cittadini del comune di Dorf hanno respinto la legge sul cinema."
27,50,0,0,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
28,47.7,47.7,52.3,"Flaach ZH","Flaach (ZH)","Flaach ZH","Die Gemeinde Flaach ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 52,3 Prozent Nein verworfen.","Les citoyens de Flaach refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 52,3 pour cent des voix.","Nel comune di Flaach la legge sul cinema è stata bocciata con il 52,3 percento dei voti."
29,50,0,0,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
30,50,0,0,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
31,50.5,50.5,49.5,"Henggart ZH","Henggart (ZH)","Henggart ZH","50,5 Prozent der Stimmbürgerinnen und Stimmbürger von Henggart haben Ja gesagt zur Änderung des Filmgesetzes.","Les citoyens de Henggart valident avec 50,5 pour cent de oui la loi sur le cinéma.","Con il 50,5 percento di ""sì"", i cittadini del comune di Henggart hanno accolto la legge sul cinema."
32,42,42,58,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","In Humlikon hat die ""Lex Netflix"" keine Mehrheit gefunden: 58 Prozent haben es abgelehnt.","La commune de Humlikon a rejeté par 58 pour cent des voix la nouvelle loi sur le cinéma.","A Humlikon i cittadini hanno respinto, con il 58 percento dei voti, la legge sul cinema."
33,50,0,0,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
34,48.6,48.6,51.4,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Die Änderung des Filmgesetzes ist in Laufen-Uhwiesen mit 51,4 Prozent abgelehnt worden.","Non à la modification de la loi sur le cinéma à Laufen-Uhwiesen: la commune a rejeté avec 51,4 pour cent des voix la ""Lex Netflix"" soumise aux urnes ce dimanche.","Da Laufen-Uhwiesen è arrivato un ""no"" alle urne per la legge sul cinema. I cittadini hanno bocciato il testo con il 51,4 percento dei voti."
35,50,0,0,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
37,49.8,49.8,50.2,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Nein zur Änderung des Filmgesetzes in Ossingen. Die Gemeinde hat die Vorlage mit 50,2 Prozent Nein-Stimmen verworfen.","Ossingen a refusé par 50,2 pour cent des voix la modification de la loi sur le cinéma.","Nel comune di Ossingen la legge sul cinema è stata respinta con il 50,2 percento dei voti."
38,50,0,0,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
39,50,0,0,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
40,43.9,43.9,56.1,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","In Trüllikon hat die ""Lex Netflix"" keine Mehrheit gefunden: 56,1 Prozent haben es abgelehnt.","La commune de Trüllikon a rejeté par 56,1 pour cent des voix la nouvelle loi sur le cinéma.","A Trüllikon i cittadini hanno respinto, con il 56,1 percento dei voti, la legge sul cinema."
41,35.9,35.9,64.1,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","64,1 Prozent Stimmbürgerinnen und Stimmbürger von Truttikon haben Nein gesagt zur ""Lex Netflix"".","Truttikon s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 64,1 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Truttikon si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 64,1 percento dei voti."
43,27.9,27.9,72.1,"Volken ZH","Volken (ZH)","Volken ZH","Mit 88 Nein- zu 34 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Volken die Änderung des Filmgesetzes abgelehnt. Das entspricht 72,1 Prozent.","A Volken, c'est non à 72,1 pour cent à la nouvelle loi sur le cinéma.","Con il 72,1 percento di ""no"", i cittadini del comune di Volken hanno respinto la legge sul cinema."
51,51.8,51.8,48.2,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Ja zur Änderung des Filmgesetzes: Bachenbülach hat die Vorlage mit 51,8 Prozent der Stimmen angenommen.","Les citoyens de Bachenbülach disent oui à la modification de la loi sur le cinéma avec 51,8 pour cent des voix.","A Bachenbülach i cittadini hanno accolto, con il 51,8 percento dei voti, la legge sul cinema."
52,50,0,0,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
53,50,0,0,"Bülach ZH","Bülach (ZH)","Bülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
54,50,0,0,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
55,50,0,0,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
56,50,0,0,"Embrach ZH","Embrach (ZH)","Embrach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
57,52.3,52.3,47.7,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 52,3 Prozent Ja hat sich Freienstein-Teufen für die Änderung des Filmgesetzes ausgesprochen.","Pour les habitants de Freienstein-Teufen, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 52,3 pour cent en faveur de la ""Lex Netflix"".","Sì alla legge sul cinema nel comune di Freienstein-Teufen: i cittadini hanno approvato il testo con il 52,3 percento dei voti."
58,50,0,0,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
59,44.8,44.8,55.2,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","55,2 Prozent Stimmbürgerinnen und Stimmbürger von Hochfelden haben Nein gesagt zur ""Lex Netflix"".","Hochfelden s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 55,2 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Hochfelden si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 55,2 percento dei voti."
60,36.6,36.6,63.4,"Höri ZH","Höri (ZH)","Höri ZH","63,4 Prozent Stimmbürgerinnen und Stimmbürger von Höri haben Nein gesagt zur ""Lex Netflix"".","Höri s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 63,4 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Höri si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 63,4 percento dei voti."
61,43.6,43.6,56.4,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","Mit 197 Nein- zu 152 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Hüntwangen die Änderung des Filmgesetzes abgelehnt. Das entspricht 56,4 Prozent.","A Hüntwangen, c'est non à 56,4 pour cent à la nouvelle loi sur le cinéma.","Con il 56,4 percento di ""no"", i cittadini del comune di Hüntwangen hanno respinto la legge sul cinema."
62,50,0,0,"Kloten ZH","Kloten (ZH)","Kloten ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
63,42.7,42.7,57.3,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","57,3 Prozent Stimmbürgerinnen und Stimmbürger von Lufingen haben Nein gesagt zur ""Lex Netflix"".","Lufingen s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 57,3 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Lufingen si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 57,3 percento dei voti."
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,36.3,36.3,63.7,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Nein zur Änderung des Filmgesetzes in Oberembrach. Die Gemeinde hat die Vorlage mit 63,7 Prozent Nein-Stimmen verworfen.","Oberembrach a refusé par 63,7 pour cent des voix la modification de la loi sur le cinéma.","Nel comune di Oberembrach la legge sul cinema è stata respinta con il 63,7 percento dei voti."
66,50,0,0,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
67,49.3,49.3,50.7,"Rafz ZH","Rafz (ZH)","Rafz ZH","In Rafz hat die ""Lex Netflix"" keine Mehrheit gefunden: 50,7 Prozent haben es abgelehnt.","La commune de Rafz a rejeté par 50,7 pour cent des voix la nouvelle loi sur le cinéma.","A Rafz i cittadini hanno respinto, con il 50,7 percento dei voti, la legge sul cinema."
68,48.7,48.7,51.3,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Mit 286 Nein- zu 272 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Rorbas die Änderung des Filmgesetzes abgelehnt. Das entspricht 51,3 Prozent.","A Rorbas, c'est non à 51,3 pour cent à la nouvelle loi sur le cinéma.","Con il 51,3 percento di ""no"", i cittadini del comune di Rorbas hanno respinto la legge sul cinema."
69,51,51,49,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","Wallisellen hat mit 51 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Wallisellen veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 51 pour cent des voix.","Nel comune di Wallisellen la legge sul cinema è stata accettata con il 51 percento dei voti."
70,41.5,41.5,58.5,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","58,5 Prozent Stimmbürgerinnen und Stimmbürger von Wasterkingen haben Nein gesagt zur ""Lex Netflix"".","Wasterkingen s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 58,5 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Wasterkingen si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 58,5 percento dei voti."
71,47,47,53,"Wil ZH","Wil (ZH)","Wil ZH ZH","53 Prozent Stimmbürgerinnen und Stimmbürger von Wil ZH haben Nein gesagt zur ""Lex Netflix"".","Wil (ZH) s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 53 pour cent au projet soutenu par le Conseil fédéral et le Parlement.","I cittadini di Wil ZH si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 53 percento dei voti."
72,50,0,0,"Winkel ZH","Winkel (ZH)","Winkel ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
81,38.7,38.7,61.3,"Bachs ZH","Bachs (ZH)","Bachs ZH","Mit 117 Nein- zu 74 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Bachs die Änderung des Filmgesetzes abgelehnt. Das entspricht 61,3 Prozent.","A Bachs, c'est non à 61,3 pour cent à la nouvelle loi sur le cinéma.","Con il 61,3 percento di ""no"", i cittadini del comune di Bachs hanno respinto la legge sul cinema."
82,50.5,50.5,49.5,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Boppelsen hat mit 50,5 Prozent Ja gesagt zur ""Lex Netflix"".","La commune de Boppelsen veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 50,5 pour cent des voix.","Nel comune di Boppelsen la legge sul cinema è stata accettata con il 50,5 percento dei voti."
83,44.2,44.2,55.8,"Buchs ZH","Buchs (ZH)","Buchs ZH","Die Gemeinde Buchs ZH ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 55,8 Prozent Nein verworfen.","Les citoyens de Buchs (ZH) refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 55,8 pour cent des voix.","Nel comune di Buchs ZH la legge sul cinema è stata bocciata con il 55,8 percento dei voti."
84,46.7,46.7,53.3,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Nein zur Änderung des Filmgesetzes in Dällikon. Die Gemeinde hat die Vorlage mit 53,3 Prozent Nein-Stimmen verworfen.","Dällikon a refusé par 53,3 pour cent des voix la modification de la loi sur le cinéma.","Nel comune di Dällikon la legge sul cinema è stata respinta con il 53,3 percento dei voti."
85,45.9,45.9,54.1,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","Die Gemeinde Dänikon ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 54,1 Prozent Nein verworfen.","Les citoyens de Dänikon refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 54,1 pour cent des voix.","Nel comune di Dänikon la legge sul cinema è stata bocciata con il 54,1 percento dei voti."
86,50,0,0,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
87,43.9,43.9,56.1,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Nein zur Änderung des Filmgesetzes in Hüttikon. Die Gemeinde hat die Vorlage mit 56,1 Prozent Nein-Stimmen verworfen.","Hüttikon a refusé par 56,1 pour cent des voix la modification de la loi sur le cinéma.","Nel comune di Hüttikon la legge sul cinema è stata respinta con il 56,1 percento dei voti."
88,50,0,0,"Neerach ZH","Neerach (ZH)","Neerach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
89,50,0,0,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
90,41.7,41.7,58.3,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","Mit 1'140 Nein- zu 816 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Niederhasli die Änderung des Filmgesetzes abgelehnt. Das entspricht 58,3 Prozent.","A Niederhasli, c'est non à 58,3 pour cent à la nouvelle loi sur le cinéma.","Con il 58,3 percento di ""no"", i cittadini del comune di Niederhasli hanno respinto la legge sul cinema."
91,50,0,0,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
92,41.2,41.2,58.8,"Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","58,8 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt haben die ""Lex Netflix"" abgelehnt.","58,8 pour cent des habitants d'Oberglatt ont refusé la modification de la loi sur le cinéma.","No alla legge sul cinema nel comune di Oberglatt: i cittadini hanno bocciato il testo con il 58,8 percento dei voti."
93,41.2,41.2,58.8,"Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","Die Gemeinde Oberweningen ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 58,8 Prozent Nein verworfen.","Les citoyens d'Oberweningen refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 58,8 pour cent des voix.","Nel comune di Oberweningen la legge sul cinema è stata bocciata con il 58,8 percento dei voti."
94,47.6,47.6,52.4,"Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","52,4 Prozent der Stimmbürgerinnen und Stimmbürger von Otelfingen haben die ""Lex Netflix"" abgelehnt.","52,4 pour cent des habitants d'Otelfingen ont refusé la modification de la loi sur le cinéma.","No alla legge sul cinema nel comune di Otelfingen: i cittadini hanno bocciato il testo con il 52,4 percento dei voti."
95,50,0,0,"Regensberg ZH","Regensberg (ZH)","Regensberg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
96,50,0,0,"Regensdorf ZH","Regensdorf (ZH)","Regensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
97,50,0,0,"Rümlang ZH","Rümlang (ZH)","Rümlang ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
98,50,0,0,"Schleinikon ZH","Schleinikon (ZH)","Schleinikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
99,48.5,48.5,51.5,"Schöfflisdorf ZH","Schöfflisdorf (ZH)","Schöfflisdorf ZH","Die Gemeinde Schöfflisdorf ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 51,5 Prozent Nein verworfen.","Les citoyens de Schöfflisdorf refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 51,5 pour cent des voix.","Nel comune di Schöfflisdorf la legge sul cinema è stata bocciata con il 51,5 percento dei voti."
100,44,44,56,"Stadel ZH","Stadel (ZH)","Stadel ZH","56 Prozent der Stimmbürgerinnen und Stimmbürger von Stadel haben die ""Lex Netflix"" abgelehnt.","56 pour cent des habitants de Stadel ont refusé la modification de la loi sur le cinéma.","No alla legge sul cinema nel comune di Stadel: i cittadini hanno bocciato il testo con il 56 percento dei voti."
101,45.8,45.8,54.2,"Steinmaur ZH","Steinmaur (ZH)","Steinmaur ZH","Die Gemeinde Steinmaur ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 54,2 Prozent Nein verworfen.","Les citoyens de Steinmaur refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 54,2 pour cent des voix.","Nel comune di Steinmaur la legge sul cinema è stata bocciata con il 54,2 percento dei voti."
102,50,0,0,"Weiach ZH","Weiach (ZH)","Weiach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
111,50,0,0,"Bäretswil ZH","Bäretswil (ZH)","Bäretswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
