"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
24,26.9,26.9,73.1,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Buch am Irchel hat einen höheren Frontex-Beitrag mit 73,1 Prozent abgelehnt. NA","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Buch am Irchel avec 73,1 pour cent de non. NA","NA NA"
25,61.8,61.8,38.2,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","61,8 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben einem höheren Frontex-Beitrag zugestimmt. NA","Les électeurs de Dachsen valident le renforcement de la participation de la Suisse à Frontex avec 61,8 pour cent de oui. NA","NA NA"
26,28.5,28.5,71.5,"Dorf ZH","Dorf (ZH)","Dorf ZH","Nein zum höheren Frontex-Beitrag in Dorf: Mit 8'329 Nein- zu 3'318 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 71,5 Prozent. Dorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex échoue à Dorf avec 71,5 pour cent de non. Dorf a rejeté la modification de la loi, contrairement à son canton.","NA NA"
27,42.4,42.4,57.6,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","In Feuerthalen hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 57,6 Prozent verworfen. NA","A Feuerthalen, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 57,6 pour cent de non. NA","NA NA"
28,31,31,69,"Flaach ZH","Flaach (ZH)","Flaach ZH","NA NA","NA NA","NA NA"
29,52.2,52.2,47.8,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","52,2 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zum höheren Frontex-Beitrag. NA","C'est oui à 52,2 pour cent au renforcement de la participation de la Suisse à Frontex à Flurlingen. NA","NA NA"
30,86.3,86.3,13.7,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","Ja zum höheren Frontex-Beitrag in Andelfingen: Mit 86,3 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Andelfingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants d'Andelfingen approuvent le renforcement de la participation de la Suisse à Frontex avec 86,3 pour cent de oui. Andelfingen a approuvé la modification de la loi, tout comme son canton.","NA NA"
31,74,74,26,"Henggart ZH","Henggart (ZH)","Henggart ZH","74 Prozent der Abstimmenden in der Gemeinde Henggart haben Ja gesagt zum höheren Frontex-Beitrag. NA","C'est oui à 74 pour cent au renforcement de la participation de la Suisse à Frontex à Henggart. NA","NA NA"
32,26.6,26.6,73.4,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Humlikon hat einen höheren Frontex-Beitrag mit 73,4 Prozent abgelehnt. NA","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Humlikon avec 73,4 pour cent de non. NA","NA NA"
33,90.5,90.5,9.5,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Ja zum höheren Frontex-Beitrag in Kleinandelfingen: Mit 90,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Kleinandelfingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Kleinandelfingen approuvent le renforcement de la participation de la Suisse à Frontex avec 90,5 pour cent de oui. Kleinandelfingen a approuvé la modification de la loi, tout comme son canton.","NA NA"
34,41.5,41.5,58.5,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","In Laufen-Uhwiesen hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 58,5 Prozent verworfen. NA","A Laufen-Uhwiesen, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 58,5 pour cent de non. NA","NA NA"
35,57.7,57.7,42.3,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Ja zum höheren Frontex-Beitrag in Marthalen: Mit 57,7 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Marthalen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants de Marthalen approuvent le renforcement de la participation de la Suisse à Frontex avec 57,7 pour cent de oui. Marthalen a approuvé la modification de la loi, tout comme son canton.","NA NA"
37,3.1,3.1,96.9,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Keine Mehrheit für den höheren Frontex-Beitrag in Ossingen: Mit 2'242 Nein-Stimmen zu 72 Ja-Stimmen oder 96,9 Prozent hat die Gemeinde die Vorlage verworfen. Ossingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 96,9 pour cent au renforcement de la participation de la Suisse à Frontex à Ossingen. Ossingen a rejeté la modification de la loi, contrairement à son canton.","NA NA"
38,93.7,93.7,6.3,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","NA NA","NA NA","NA NA"
39,39.4,39.4,60.6,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","NA NA","NA NA","NA NA"
40,40.3,40.3,59.7,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zum höheren Frontex-Beitrag in Trüllikon: Mit 1'140 Nein- zu 769 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 59,7 Prozent. Trüllikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex échoue à Trüllikon avec 59,7 pour cent de non. Trüllikon a rejeté la modification de la loi, contrairement à son canton.","NA NA"
41,39.6,39.6,60.4,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zum höheren Frontex-Beitrag in Truttikon: Mit 7'926 Nein- zu 5'207 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 60,4 Prozent. Truttikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex échoue à Truttikon avec 60,4 pour cent de non. Truttikon a rejeté la modification de la loi, contrairement à son canton.","NA NA"
43,1.4,1.4,98.6,"Volken ZH","Volken (ZH)","Volken ZH","Nein zum höheren Frontex-Beitrag in Volken. Die Gemeinde hat die Vorlage mit 98,6 Prozent abgelehnt. Volken hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Zürich.","A Volken, les habitants disent non à 98,6 pour cent au renforcement de la participation de la Suisse à Frontex. Le plus fort pourcentage de non du canton de Zurich a été obtenu à Volken.","NA NA"
51,77.5,77.5,22.5,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","77,5 Prozent der Stimmbürgerinnen und Stimmbürger von Bachenbülach haben einem höheren Frontex-Beitrag zugestimmt. NA","Les électeurs de Bachenbülach valident le renforcement de la participation de la Suisse à Frontex avec 77,5 pour cent de oui. NA","NA NA"
52,53.8,53.8,46.2,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Gemeinde Bassersdorf hat den höheren Frontex-Beitrag mit 53,8 Prozent angenommen. NA","A Bassersdorf, les habitants disent oui à 53,8 pour cent au renforcement de la participation de la Suisse à Frontex. NA","NA NA"
53,21.3,21.3,78.7,"Bülach ZH","Bülach (ZH)","Bülach ZH","Keine Mehrheit für den höheren Frontex-Beitrag in Bülach: Mit 9'945 Nein-Stimmen zu 2'698 Ja-Stimmen oder 78,7 Prozent hat die Gemeinde die Vorlage verworfen. Bülach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 78,7 pour cent au renforcement de la participation de la Suisse à Frontex à Bülach. Bülach a rejeté la modification de la loi, contrairement à son canton.","NA NA"
54,55.8,55.8,44.2,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","55,8 Prozent der Stimmbürgerinnen und Stimmbürger von Dietlikon haben einem höheren Frontex-Beitrag zugestimmt. Dietlikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les électeurs de Dietlikon valident le renforcement de la participation de la Suisse à Frontex avec 55,8 pour cent de oui. Dietlikon a approuvé la modification de la loi, tout comme son canton.","NA NA"
55,48.9,48.9,51.1,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Keine Mehrheit für den höheren Frontex-Beitrag in Eglisau: Mit 5'135 Nein-Stimmen zu 4'920 Ja-Stimmen oder 51,1 Prozent hat die Gemeinde die Vorlage verworfen. Eglisau hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 51,1 pour cent au renforcement de la participation de la Suisse à Frontex à Eglisau. Eglisau a rejeté la modification de la loi, contrairement à son canton.","NA NA"
56,49.6,49.6,50.4,"Embrach ZH","Embrach (ZH)","Embrach ZH","NA NA","NA NA","NA NA"
57,49.4,49.4,50.6,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","In Freienstein-Teufen hat der höhere Frontex-Beitrag keine Mehrheit gefunden. Auf 50,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Freienstein-Teufen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants de Freienstein-Teufen rejettent le renforcement de la participation de la Suisse à Frontex avec 50,6 pour cent de non. Freienstein-Teufen a rejeté la modification de la loi, contrairement à son canton.","NA NA"
58,41.2,41.2,58.8,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","58,8 Prozent der Stimmbürgerinnen und Stimmbürger von Glattfelden sagen Nein zum höheren Frontex-Beitrag. NA","Les habitants de Glattfelden s'opposent au renforcement de la participation de la Suisse à Frontex avec 58,8 pour cent de non. NA","NA NA"
59,51.4,51.4,48.6,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Die Gemeinde Hochfelden hat den höheren Frontex-Beitrag mit 51,4 Prozent angenommen. NA","A Hochfelden, les habitants disent oui à 51,4 pour cent au renforcement de la participation de la Suisse à Frontex. NA","NA NA"
60,52,52,48,"Höri ZH","Höri (ZH)","Höri ZH","Die Gemeinde Höri hat den höheren Frontex-Beitrag mit 52 Prozent angenommen. NA","A Höri, les habitants disent oui à 52 pour cent au renforcement de la participation de la Suisse à Frontex. NA","NA NA"
61,52.2,52.2,47.8,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 52,2 Prozent angenommen. Hüntwangen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Hüntwangen, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 52,2 pour cent de oui. Hüntwangen a approuvé la modification de la loi, tout comme son canton.","NA NA"
62,28.1,28.1,71.9,"Kloten ZH","Kloten (ZH)","Kloten ZH","Nein zum höheren Frontex-Beitrag in Kloten. Die Gemeinde hat die Vorlage mit 71,9 Prozent abgelehnt. Kloten hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Kloten, les habitants disent non à 71,9 pour cent au renforcement de la participation de la Suisse à Frontex. Kloten a rejeté la modification de la loi, contrairement à son canton.","NA NA"
63,59.7,59.7,40.3,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Die Gemeinde Lufingen hat den höheren Frontex-Beitrag mit 59,7 Prozent angenommen. NA","A Lufingen, les habitants disent oui à 59,7 pour cent au renforcement de la participation de la Suisse à Frontex. NA","NA NA"
64,35.4,35.4,64.6,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Nein zum höheren Frontex-Beitrag in Nürensdorf: Mit 4'537 Nein- zu 2'489 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 64,6 Prozent. Nürensdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex échoue à Nürensdorf avec 64,6 pour cent de non. Nürensdorf a rejeté la modification de la loi, contrairement à son canton.","NA NA"
65,53.5,53.5,46.5,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Ja zum höheren Frontex-Beitrag in Oberembrach. Die Gemeinde hat die Vorlage mit 53,5 Prozent der Stimmen angenommen. Oberembrach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Oberembrach avec 53,5 pour cent de oui. Oberembrach a approuvé la modification de la loi, tout comme son canton.","NA NA"
66,14.1,14.1,85.9,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","In Opfikon hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 85,9 Prozent verworfen. NA","A Opfikon, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 85,9 pour cent de non. NA","NA NA"
67,46.9,46.9,53.1,"Rafz ZH","Rafz (ZH)","Rafz ZH","Rafz hat einen höheren Frontex-Beitrag mit 53,1 Prozent abgelehnt. NA","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Rafz avec 53,1 pour cent de non. NA","NA NA"
68,15.3,15.3,84.7,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Nein zum höheren Frontex-Beitrag in Rorbas. Die Gemeinde hat die Vorlage mit 84,7 Prozent abgelehnt. Rorbas hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Rorbas, les habitants disent non à 84,7 pour cent au renforcement de la participation de la Suisse à Frontex. Rorbas a rejeté la modification de la loi, contrairement à son canton.","NA NA"
69,70,70,30,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","NA Wallisellen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","NA Wallisellen a approuvé la modification de la loi, tout comme son canton.","NA NA"
70,92.3,92.3,7.7,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","Die Gemeinde Wasterkingen hat den höheren Frontex-Beitrag mit 92,3 Prozent angenommen. NA","A Wasterkingen, les habitants disent oui à 92,3 pour cent au renforcement de la participation de la Suisse à Frontex. NA","NA NA"
71,73.3,73.3,26.7,"Wil ZH","Wil (ZH)","Wil ZH ZH","Die Gemeinde Wil ZH hat den höheren Frontex-Beitrag mit 73,3 Prozent angenommen. NA","A Wil (ZH), les habitants disent oui à 73,3 pour cent au renforcement de la participation de la Suisse à Frontex. NA","NA NA"
72,6.4,6.4,93.6,"Winkel ZH","Winkel (ZH)","Winkel ZH","In Winkel hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 93,6 Prozent verworfen. NA","A Winkel, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 93,6 pour cent de non. NA","NA NA"
81,96.7,96.7,3.3,"Bachs ZH","Bachs (ZH)","Bachs ZH","In Bachs hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 96,7 Prozent angenommen. Bachs hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Bachs, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 96,7 pour cent de oui. Bachs a approuvé la modification de la loi, tout comme son canton.","NA NA"
82,6.4,6.4,93.6,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","Nein zum höheren Frontex-Beitrag in Boppelsen: Mit 9'148 Nein- zu 623 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 93,6 Prozent. Boppelsen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Le renforcement de la participation de la Suisse à Frontex échoue à Boppelsen avec 93,6 pour cent de non. Boppelsen a rejeté la modification de la loi, contrairement à son canton.","NA NA"
83,43.5,43.5,56.5,"Buchs ZH","Buchs (ZH)","Buchs ZH","NA NA","NA NA","NA NA"
84,55.6,55.6,44.4,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Ja zum höheren Frontex-Beitrag in Dällikon. Die Gemeinde hat die Vorlage mit 55,6 Prozent der Stimmen angenommen. Dällikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Dällikon avec 55,6 pour cent de oui. Dällikon a approuvé la modification de la loi, tout comme son canton.","NA NA"
85,83.1,83.1,16.9,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","NA NA","NA NA","NA NA"
86,33.1,33.1,66.9,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","66,9 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf sagen Nein zum höheren Frontex-Beitrag. NA","Les habitants de Dielsdorf s'opposent au renforcement de la participation de la Suisse à Frontex avec 66,9 pour cent de non. NA","NA NA"
87,36.9,36.9,63.1,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Keine Mehrheit für den höheren Frontex-Beitrag in Hüttikon: Mit 6'443 Nein-Stimmen zu 3'762 Ja-Stimmen oder 63,1 Prozent hat die Gemeinde die Vorlage verworfen. Hüttikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","C'est non à 63,1 pour cent au renforcement de la participation de la Suisse à Frontex à Hüttikon. Hüttikon a rejeté la modification de la loi, contrairement à son canton.","NA NA"
88,7.6,7.6,92.4,"Neerach ZH","Neerach (ZH)","Neerach ZH","Neerach hat einen höheren Frontex-Beitrag mit 92,4 Prozent abgelehnt. NA","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Neerach avec 92,4 pour cent de non. NA","NA NA"
89,45.6,45.6,54.4,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","In Niederglatt hat die Stimmbevölkerung den höheren Frontex-Beitrag abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 54,4 Prozent verworfen. NA","A Niederglatt, les habitants sont défavorables au renforcement de la participation de la Suisse à Frontex avec 54,4 pour cent de non. NA","NA NA"
90,56.9,56.9,43.1,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 56,9 Prozent angenommen. Niederhasli hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Niederhasli, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 56,9 pour cent de oui. Niederhasli a approuvé la modification de la loi, tout comme son canton.","NA NA"
91,58.4,58.4,41.6,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","58,4 Prozent der Abstimmenden in der Gemeinde Niederweningen haben Ja gesagt zum höheren Frontex-Beitrag. NA","C'est oui à 58,4 pour cent au renforcement de la participation de la Suisse à Frontex à Niederweningen. NA","NA NA"
92,29.2,29.2,70.8,"Oberglatt ZH","Oberglatt (ZH)","Oberglatt ZH","In Oberglatt hat der höhere Frontex-Beitrag keine Mehrheit gefunden. Auf 70,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberglatt hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les habitants d'Oberglatt rejettent le renforcement de la participation de la Suisse à Frontex avec 70,8 pour cent de non. Oberglatt a rejeté la modification de la loi, contrairement à son canton.","NA NA"
93,71.8,71.8,28.2,"Oberweningen ZH","Oberweningen (ZH)","Oberweningen ZH","NA NA","NA NA","NA NA"
94,54.4,54.4,45.6,"Otelfingen ZH","Otelfingen (ZH)","Otelfingen ZH","Ja zum höheren Frontex-Beitrag in Otelfingen: Mit 54,4 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Otelfingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les habitants d'Otelfingen approuvent le renforcement de la participation de la Suisse à Frontex avec 54,4 pour cent de oui. Otelfingen a approuvé la modification de la loi, tout comme son canton.","NA NA"
95,43.1,43.1,56.9,"Regensberg ZH","Regensberg (ZH)","Regensberg ZH","Regensberg hat einen höheren Frontex-Beitrag mit 56,9 Prozent abgelehnt. NA","Le renforcement de la participation de la Suisse à Frontex ne passe pas la rampe à Regensberg avec 56,9 pour cent de non. NA","NA NA"
