"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,29.1,29.1,70.9,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","70,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach haben die ""Lex Netflix"" abgelehnt. Ottenbach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","70,9 pour cent des habitants d'Ottenbach ont refusé la modification de la loi sur le cinéma. Ottenbach a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 70,9 percento dei voti. Il comune di Ottenbach respingendo la legge è andato controcorrente rispetto al suo cantone."
12,32.5,32.5,67.5,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","67,5 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil haben die ""Lex Netflix"" abgelehnt. Rifferswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","67,5 pour cent des habitants de Rifferswil ont refusé la modification de la loi sur le cinéma. Rifferswil a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Rifferswil: i cittadini hanno bocciato il testo con il 67,5 percento dei voti. Il comune di Rifferswil respingendo la legge è andato controcorrente rispetto al suo cantone."
13,38.3,38.3,61.7,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","61,7 Prozent Stimmbürgerinnen und Stimmbürger von Stallikon haben Nein gesagt zur ""Lex Netflix"". Stallikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Stallikon s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 61,7 pour cent au projet soutenu par le Conseil fédéral et le Parlement. Stallikon a refusé la modification, contrairement à son canton.","I cittadini di Stallikon si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 61,7 percento dei voti. Il comune di Stallikon respingendo la legge è andato controcorrente rispetto al suo cantone."
14,43,43,57,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Gemeinde Wettswil am Albis ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 57 Prozent Nein verworfen. Wettswil am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les citoyens de Wettswil am Albis refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 57 pour cent des voix. Wettswil am Albis a refusé la modification, contrairement à son canton.","Nel comune di Wettswil am Albis la legge sul cinema è stata bocciata con il 57 percento dei voti. Il comune di Wettswil am Albis respingendo la legge è andato controcorrente rispetto al suo cantone."
21,17.3,17.3,82.7,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","In Adlikon hat die ""Lex Netflix"" keine Mehrheit gefunden: 82,7 Prozent haben es abgelehnt. Adlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","La commune d'Adlikon a rejeté par 82,7 pour cent des voix la nouvelle loi sur le cinéma. Adlikon a refusé la modification, contrairement à son canton.","A Adlikon i cittadini hanno respinto, con il 82,7 percento dei voti, la legge sul cinema. Il comune di Adlikon respingendo la legge è andato controcorrente rispetto al suo cantone."
22,41.5,41.5,58.5,"Benken ZH","Benken (ZH)","Benken ZH","Nein zur Änderung des Filmgesetzes in Benken ZH. Die Gemeinde hat die Vorlage mit 58,5 Prozent Nein-Stimmen verworfen. Benken ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Benken (ZH) a refusé par 58,5 pour cent des voix la modification de la loi sur le cinéma. Benken (ZH) a refusé la modification, contrairement à son canton.","Nel comune di Benken ZH la legge sul cinema è stata respinta con il 58,5 percento dei voti. Il comune di Benken ZH respingendo la legge è andato controcorrente rispetto al suo cantone."
23,78.1,78.1,21.9,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","78,1 Prozent der Stimmbürgerinnen und Stimmbürger von Berg am Irchel haben Ja gesagt zur Änderung des Filmgesetzes. Berg am Irchel hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les citoyens de Berg am Irchel valident avec 78,1 pour cent de oui la loi sur le cinéma. Berg am Irchel a approuvé la modification, tout comme son canton.","Con il 78,1 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto la legge sul cinema. Il comune di Berg am Irchel approvando la legge si è espresso come il suo cantone."
24,34.6,34.6,65.4,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","In Buch am Irchel hat die ""Lex Netflix"" keine Mehrheit gefunden: 65,4 Prozent haben es abgelehnt. Buch am Irchel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","La commune de Buch am Irchel a rejeté par 65,4 pour cent des voix la nouvelle loi sur le cinéma. Buch am Irchel a refusé la modification, contrairement à son canton.","A Buch am Irchel i cittadini hanno respinto, con il 65,4 percento dei voti, la legge sul cinema. Il comune di Buch am Irchel respingendo la legge è andato controcorrente rispetto al suo cantone."
25,95,95,5,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Ja zur Änderung des Filmgesetzes: Dachsen hat die Vorlage mit 95 Prozent der Stimmen angenommen. Dachsen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les citoyens de Dachsen disent oui à la modification de la loi sur le cinéma avec 95 pour cent des voix. Dachsen a approuvé la modification, tout comme son canton.","A Dachsen i cittadini hanno accolto, con il 95 percento dei voti, la legge sul cinema. Il comune di Dachsen approvando la legge si è espresso come il suo cantone."
26,16.2,16.2,83.8,"Dorf ZH","Dorf (ZH)","Dorf ZH","Mit 5'521 Nein- zu 1'068 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Dorf die Änderung des Filmgesetzes abgelehnt. Das entspricht 83,8 Prozent. Dorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Dorf, c'est non à 83,8 pour cent à la nouvelle loi sur le cinéma. Dorf a refusé la modification, contrairement à son canton.","Con il 83,8 percento di ""no"", i cittadini del comune di Dorf hanno respinto la legge sul cinema. Il comune di Dorf respingendo la legge è andato controcorrente rispetto al suo cantone."
27,58.5,58.5,41.5,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","58,5 Prozent der Stimmbürgerinnen und Stimmbürger von Feuerthalen haben Ja gesagt zur Änderung des Filmgesetzes. Feuerthalen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les citoyens de Feuerthalen valident avec 58,5 pour cent de oui la loi sur le cinéma. Feuerthalen a approuvé la modification, tout comme son canton.","Con il 58,5 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto la legge sul cinema. Il comune di Feuerthalen approvando la legge si è espresso come il suo cantone."
28,48.1,48.1,51.9,"Flaach ZH","Flaach (ZH)","Flaach ZH","Die Gemeinde Flaach ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 51,9 Prozent Nein verworfen. Flaach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les citoyens de Flaach refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 51,9 pour cent des voix. Flaach a refusé la modification, contrairement à son canton.","Nel comune di Flaach la legge sul cinema è stata bocciata con il 51,9 percento dei voti. Il comune di Flaach respingendo la legge è andato controcorrente rispetto al suo cantone."
29,37.1,37.1,62.9,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Die Änderung des Filmgesetzes ist in Flurlingen mit 62,9 Prozent abgelehnt worden. Flurlingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Non à la modification de la loi sur le cinéma à Flurlingen: la commune a rejeté avec 62,9 pour cent des voix la ""Lex Netflix"" soumise aux urnes ce dimanche. Flurlingen a refusé la modification, contrairement à son canton.","Da Flurlingen è arrivato un ""no"" alle urne per la legge sul cinema. I cittadini hanno bocciato il testo con il 62,9 percento dei voti. Il comune di Flurlingen respingendo la legge è andato controcorrente rispetto al suo cantone."
30,45,45,55,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","55 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen haben die ""Lex Netflix"" abgelehnt. Andelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","55 pour cent des habitants d'Andelfingen ont refusé la modification de la loi sur le cinéma. Andelfingen a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 55 percento dei voti. Il comune di Andelfingen respingendo la legge è andato controcorrente rispetto al suo cantone."
31,15.4,15.4,84.6,"Henggart ZH","Henggart (ZH)","Henggart ZH","Die Änderung des Filmgesetzes ist in Henggart mit 84,6 Prozent abgelehnt worden. Henggart hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Non à la modification de la loi sur le cinéma à Henggart: la commune a rejeté avec 84,6 pour cent des voix la ""Lex Netflix"" soumise aux urnes ce dimanche. Henggart a refusé la modification, contrairement à son canton.","Da Henggart è arrivato un ""no"" alle urne per la legge sul cinema. I cittadini hanno bocciato il testo con il 84,6 percento dei voti. Il comune di Henggart respingendo la legge è andato controcorrente rispetto al suo cantone."
32,91.4,91.4,8.6,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Ja zur Änderung des Filmgesetzes: Humlikon hat die Vorlage mit 91,4 Prozent der Stimmen angenommen. Humlikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les citoyens de Humlikon disent oui à la modification de la loi sur le cinéma avec 91,4 pour cent des voix. Humlikon a approuvé la modification, tout comme son canton.","A Humlikon i cittadini hanno accolto, con il 91,4 percento dei voti, la legge sul cinema. Il comune di Humlikon approvando la legge si è espresso come il suo cantone."
33,45.9,45.9,54.1,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","54,1 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen haben die ""Lex Netflix"" abgelehnt. Kleinandelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","54,1 pour cent des habitants de Kleinandelfingen ont refusé la modification de la loi sur le cinéma. Kleinandelfingen a refusé la modification, contrairement à son canton.","No alla legge sul cinema nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 54,1 percento dei voti. Il comune di Kleinandelfingen respingendo la legge è andato controcorrente rispetto al suo cantone."
34,29.3,29.3,70.7,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Die Änderung des Filmgesetzes ist in Laufen-Uhwiesen mit 70,7 Prozent abgelehnt worden. Laufen-Uhwiesen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Non à la modification de la loi sur le cinéma à Laufen-Uhwiesen: la commune a rejeté avec 70,7 pour cent des voix la ""Lex Netflix"" soumise aux urnes ce dimanche. Laufen-Uhwiesen a refusé la modification, contrairement à son canton.","Da Laufen-Uhwiesen è arrivato un ""no"" alle urne per la legge sul cinema. I cittadini hanno bocciato il testo con il 70,7 percento dei voti. Il comune di Laufen-Uhwiesen respingendo la legge è andato controcorrente rispetto al suo cantone."
35,81.4,81.4,18.6,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Mit 81,4 Prozent Ja hat sich Marthalen für die Änderung des Filmgesetzes ausgesprochen. Marthalen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Pour les habitants de Marthalen, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 81,4 pour cent en faveur de la ""Lex Netflix"". Marthalen a approuvé la modification, tout comme son canton.","Sì alla legge sul cinema nel comune di Marthalen: i cittadini hanno approvato il testo con il 81,4 percento dei voti. Il comune di Marthalen approvando la legge si è espresso come il suo cantone."
37,43.7,43.7,56.3,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Nein zur Änderung des Filmgesetzes in Ossingen. Die Gemeinde hat die Vorlage mit 56,3 Prozent Nein-Stimmen verworfen. Ossingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Ossingen a refusé par 56,3 pour cent des voix la modification de la loi sur le cinéma. Ossingen a refusé la modification, contrairement à son canton.","Nel comune di Ossingen la legge sul cinema è stata respinta con il 56,3 percento dei voti. Il comune di Ossingen respingendo la legge è andato controcorrente rispetto al suo cantone."
38,50.4,50.4,49.6,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Rheinau hat mit 50,4 Prozent Ja gesagt zur ""Lex Netflix"". Rheinau hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","La commune de Rheinau veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 50,4 pour cent des voix. Rheinau a approuvé la modification, tout comme son canton.","Nel comune di Rheinau la legge sul cinema è stata accettata con il 50,4 percento dei voti. Il comune di Rheinau approvando la legge si è espresso come il suo cantone."
39,13.2,13.2,86.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","Die Gemeinde Thalheim an der Thur ist gegen die Änderung des Filmgesetzes: Sie hat die Vorlage mit 86,8 Prozent Nein verworfen. Thalheim an der Thur hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Les citoyens de Thalheim an der Thur refusent la nouvelle loi sur le cinéma. Ils ont rejeté la modification de la loi par 86,8 pour cent des voix. Thalheim an der Thur a refusé la modification, contrairement à son canton.","Nel comune di Thalheim an der Thur la legge sul cinema è stata bocciata con il 86,8 percento dei voti. Il comune di Thalheim an der Thur respingendo la legge è andato controcorrente rispetto al suo cantone."
40,56.7,56.7,43.3,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Ja zur Änderung des Filmgesetzes: Trüllikon hat die Vorlage mit 56,7 Prozent der Stimmen angenommen. Trüllikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les citoyens de Trüllikon disent oui à la modification de la loi sur le cinéma avec 56,7 pour cent des voix. Trüllikon a approuvé la modification, tout comme son canton.","A Trüllikon i cittadini hanno accolto, con il 56,7 percento dei voti, la legge sul cinema. Il comune di Trüllikon approvando la legge si è espresso come il suo cantone."
41,41.9,41.9,58.1,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","58,1 Prozent Stimmbürgerinnen und Stimmbürger von Truttikon haben Nein gesagt zur ""Lex Netflix"". Truttikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Truttikon s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 58,1 pour cent au projet soutenu par le Conseil fédéral et le Parlement. Truttikon a refusé la modification, contrairement à son canton.","I cittadini di Truttikon si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 58,1 percento dei voti. Il comune di Truttikon respingendo la legge è andato controcorrente rispetto al suo cantone."
43,11.2,11.2,88.8,"Volken ZH","Volken (ZH)","Volken ZH","Mit 6'762 Nein- zu 857 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Volken die Änderung des Filmgesetzes abgelehnt. Das entspricht 88,8 Prozent. Volken hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","A Volken, c'est non à 88,8 pour cent à la nouvelle loi sur le cinéma. Volken a refusé la modification, contrairement à son canton.","Con il 88,8 percento di ""no"", i cittadini del comune di Volken hanno respinto la legge sul cinema. Il comune di Volken respingendo la legge è andato controcorrente rispetto al suo cantone."
51,96.7,96.7,3.3,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Ja zur Änderung des Filmgesetzes: Bachenbülach hat die Vorlage mit 96,7 Prozent der Stimmen angenommen. Bachenbülach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les citoyens de Bachenbülach disent oui à la modification de la loi sur le cinéma avec 96,7 pour cent des voix. Bachenbülach a approuvé la modification, tout comme son canton.","A Bachenbülach i cittadini hanno accolto, con il 96,7 percento dei voti, la legge sul cinema. Il comune di Bachenbülach approvando la legge si è espresso come il suo cantone."
52,10.5,10.5,89.5,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","89,5 Prozent Stimmbürgerinnen und Stimmbürger von Bassersdorf haben Nein gesagt zur ""Lex Netflix"". Bassersdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Bassersdorf s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 89,5 pour cent au projet soutenu par le Conseil fédéral et le Parlement. Bassersdorf a refusé la modification, contrairement à son canton.","I cittadini di Bassersdorf si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 89,5 percento dei voti. Il comune di Bassersdorf respingendo la legge è andato controcorrente rispetto al suo cantone."
53,49.3,49.3,50.7,"Bülach ZH","Bülach (ZH)","Bülach ZH","Nein zur Änderung des Filmgesetzes in Bülach. Die Gemeinde hat die Vorlage mit 50,7 Prozent Nein-Stimmen verworfen. Bülach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Bülach a refusé par 50,7 pour cent des voix la modification de la loi sur le cinéma. Bülach a refusé la modification, contrairement à son canton.","Nel comune di Bülach la legge sul cinema è stata respinta con il 50,7 percento dei voti. Il comune di Bülach respingendo la legge è andato controcorrente rispetto al suo cantone."
54,19.9,19.9,80.1,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","In Dietlikon hat die ""Lex Netflix"" keine Mehrheit gefunden: 80,1 Prozent haben es abgelehnt. Dietlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","La commune de Dietlikon a rejeté par 80,1 pour cent des voix la nouvelle loi sur le cinéma. Dietlikon a refusé la modification, contrairement à son canton.","A Dietlikon i cittadini hanno respinto, con il 80,1 percento dei voti, la legge sul cinema. Il comune di Dietlikon respingendo la legge è andato controcorrente rispetto al suo cantone."
55,61.7,61.7,38.3,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat der Änderung des Filmgesetzes zugestimmt und zwar mit 6'428 Ja zu 3'991 Nein. Die entspricht einem Ja-Stimmen-Anteil von 61,7 Prozent. Eglisau hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","A Eglisau, les habitants ont soutenu avec 61,7 pour cent des voix la nouvelle loi sur le cinéma. Eglisau a approuvé la modification, tout comme son canton.","Da Eglisau è arrivato un ""sì"" alle urne per la legge sul cinema. I cittadini hanno accolto il testo con il 61,7 percento dei voti. Il comune di Eglisau approvando la legge si è espresso come il suo cantone."
56,77.3,77.3,22.7,"Embrach ZH","Embrach (ZH)","Embrach ZH","Embrach hat mit 77,3 Prozent Ja gesagt zur ""Lex Netflix"". Embrach hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","La commune d'Embrach veut une nouvelle loi sur le cinéma. Elle a accepté la ""Lex Netflix"" par 77,3 pour cent des voix. Embrach a approuvé la modification, tout comme son canton.","Nel comune di Embrach la legge sul cinema è stata accettata con il 77,3 percento dei voti. Il comune di Embrach approvando la legge si è espresso come il suo cantone."
57,92.6,92.6,7.4,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","Mit 92,6 Prozent Ja hat sich Freienstein-Teufen für die Änderung des Filmgesetzes ausgesprochen. Freienstein-Teufen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Pour les habitants de Freienstein-Teufen, une nouvelle loi sur le cinéma est nécessaire. Ils ont voté oui à 92,6 pour cent en faveur de la ""Lex Netflix"". Freienstein-Teufen a approuvé la modification, tout comme son canton.","Sì alla legge sul cinema nel comune di Freienstein-Teufen: i cittadini hanno approvato il testo con il 92,6 percento dei voti. Il comune di Freienstein-Teufen approvando la legge si è espresso come il suo cantone."
58,47.8,47.8,52.2,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","52,2 Prozent Stimmbürgerinnen und Stimmbürger von Glattfelden haben Nein gesagt zur ""Lex Netflix"". Glattfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Glattfelden s'oppose à la modification de la loi sur le cinéma. La commune a dit non à 52,2 pour cent au projet soutenu par le Conseil fédéral et le Parlement. Glattfelden a refusé la modification, contrairement à son canton.","I cittadini di Glattfelden si sono espressi contro la legge sul cinema. Il testo è stato respinto con il 52,2 percento dei voti. Il comune di Glattfelden respingendo la legge è andato controcorrente rispetto al suo cantone."
59,66.7,66.7,33.3,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","66,7 Prozent der Stimmbürgerinnen und Stimmbürger von Hochfelden haben für die Änderung des Filmgesetzes gestimmt. Hochfelden hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Les citoyens de Hochfelden sont favorables à la loi modifiée sur le cinéma. Ils ont voté à 66,7 pour cent en faveur du projet du Conseil fédéral et du Parlement. Hochfelden a approuvé la modification, tout comme son canton.","Nel comune di Hochfelden la legge sul cinema è stata approvata con il 66,7 percento dei voti. Il comune di Hochfelden approvando la legge si è espresso come il suo cantone."
